Frame,ID,x1,y1,x2,y2,Column7,Column8,Column9
353,41,211,139,88,84,-1,-1,-1
353,42,428,0,73,65,-1,-1,-1
353,43,273,62,109,137,-1,-1,-1
354,23,691,163,89,77,-1,-1,-1
354,37,216,42,77,94,-1,-1,-1
354,41,212,139,87,83,-1,-1,-1
354,42,428,0,72,65,-1,-1,-1
354,43,274,62,108,137,-1,-1,-1
355,23,691,163,89,77,-1,-1,-1
355,37,214,39,83,102,-1,-1,-1
355,42,428,0,72,64,-1,-1,-1
355,43,274,62,106,137,-1,-1,-1
356,23,691,163,89,77,-1,-1,-1
356,37,212,40,81,99,-1,-1,-1
356,42,427,0,74,66,-1,-1,-1
356,43,275,62,105,137,-1,-1,-1
356,44,534,5,63,53,-1,-1,-1
357,23,691,163,89,77,-1,-1,-1
357,37,212,44,80,97,-1,-1,-1
357,42,427,0,75,66,-1,-1,-1
357,43,274,62,105,137,-1,-1,-1
357,44,518,4,98,82,-1,-1,-1
358,23,691,163,89,77,-1,-1,-1
358,37,212,45,81,97,-1,-1,-1
358,42,427,0,75,66,-1,-1,-1
358,43,275,62,104,138,-1,-1,-1
358,44,513,4,108,92,-1,-1,-1
359,23,691,163,89,77,-1,-1,-1
359,37,211,43,81,98,-1,-1,-1
359,42,427,0,75,66,-1,-1,-1
359,43,275,63,102,136,-1,-1,-1
359,44,507,5,121,104,-1,-1,-1
360,23,691,163,89,77,-1,-1,-1
360,37,210,40,84,102,-1,-1,-1
360,42,426,0,76,67,-1,-1,-1
360,43,276,63,101,135,-1,-1,-1
361,23,692,164,88,76,-1,-1,-1
361,37,210,40,83,102,-1,-1,-1
361,41,218,141,79,72,-1,-1,-1
361,42,425,0,77,68,-1,-1,-1
361,43,277,67,98,132,-1,-1,-1
362,23,692,164,88,76,-1,-1,-1
362,37,211,38,85,105,-1,-1,-1
362,41,219,142,78,70,-1,-1,-1
362,42,424,0,78,70,-1,-1,-1
362,43,284,81,88,118,-1,-1,-1
363,23,692,165,87,75,-1,-1,-1
363,37,211,39,85,105,-1,-1,-1
363,41,212,141,88,78,-1,-1,-1
363,42,424,0,78,70,-1,-1,-1
363,43,280,69,96,129,-1,-1,-1
363,47,529,6,77,100,-1,-1,-1
364,23,692,165,87,75,-1,-1,-1
364,37,211,40,84,104,-1,-1,-1
364,41,207,140,99,88,-1,-1,-1
364,42,425,0,77,69,-1,-1,-1
364,43,279,66,98,133,-1,-1,-1
364,47,528,6,78,102,-1,-1,-1
365,23,691,165,88,75,-1,-1,-1
365,37,211,39,83,105,-1,-1,-1
365,41,207,140,100,89,-1,-1,-1
365,42,424,0,77,69,-1,-1,-1
365,43,280,64,98,134,-1,-1,-1
366,23,691,165,88,75,-1,-1,-1
366,37,211,40,83,104,-1,-1,-1
366,42,424,0,77,70,-1,-1,-1
366,43,279,64,98,135,-1,-1,-1
366,47,531,10,73,95,-1,-1,-1
366,48,481,117,154,188,-1,-1,-1
367,23,691,165,88,75,-1,-1,-1
367,37,212,40,81,103,-1,-1,-1
367,42,422,0,80,73,-1,-1,-1
367,43,293,100,74,97,-1,-1,-1
367,47,532,11,73,95,-1,-1,-1
367,48,481,99,144,178,-1,-1,-1
368,23,691,165,88,75,-1,-1,-1
368,37,211,40,81,103,-1,-1,-1
368,42,423,0,78,72,-1,-1,-1
368,43,294,104,71,94,-1,-1,-1
368,48,481,80,139,175,-1,-1,-1
369,23,691,165,88,75,-1,-1,-1
369,37,211,40,81,103,-1,-1,-1
369,42,429,0,75,70,-1,-1,-1
369,47,530,15,76,99,-1,-1,-1
369,48,484,91,122,157,-1,-1,-1
370,23,692,166,88,74,-1,-1,-1
370,37,212,40,81,104,-1,-1,-1
370,42,427,0,78,73,-1,-1,-1
370,47,530,17,76,99,-1,-1,-1
370,48,471,53,137,180,-1,-1,-1
371,23,691,165,89,75,-1,-1,-1
371,37,213,40,80,103,-1,-1,-1
371,42,427,0,78,73,-1,-1,-1
371,47,545,14,64,86,-1,-1,-1
371,48,470,29,130,174,-1,-1,-1
372,23,691,165,89,75,-1,-1,-1
372,37,213,40,79,102,-1,-1,-1
372,42,431,0,72,68,-1,-1,-1
372,47,547,15,63,85,-1,-1,-1
372,48,459,10,132,182,-1,-1,-1
373,23,691,165,89,75,-1,-1,-1
373,37,214,40,78,102,-1,-1,-1
373,42,431,0,72,68,-1,-1,-1
373,47,546,12,61,82,-1,-1,-1
373,48,453,0,127,181,-1,-1,-1
374,23,691,165,89,75,-1,-1,-1
374,37,214,40,78,102,-1,-1,-1
374,47,547,13,60,80,-1,-1,-1
374,48,454,6,106,153,-1,-1,-1
375,23,691,165,89,75,-1,-1,-1
375,37,215,39,80,104,-1,-1,-1
375,48,457,0,102,153,-1,-1,-1
376,23,691,165,89,75,-1,-1,-1
376,37,214,38,80,106,-1,-1,-1
376,48,459,-2,98,152,-1,-1,-1
377,23,691,166,88,74,-1,-1,-1
377,37,214,38,80,106,-1,-1,-1
377,48,454,-4,99,153,-1,-1,-1
378,23,692,166,88,74,-1,-1,-1
378,37,214,38,79,106,-1,-1,-1
378,48,448,-4,107,161,-1,-1,-1
379,23,691,166,89,74,-1,-1,-1
379,37,215,39,78,104,-1,-1,-1
379,41,291,126,81,71,-1,-1,-1
379,48,454,-4,113,169,-1,-1,-1
380,23,691,166,89,74,-1,-1,-1
380,37,215,40,77,103,-1,-1,-1
380,41,296,125,80,70,-1,-1,-1
380,48,458,-2,114,170,-1,-1,-1
381,23,691,165,89,75,-1,-1,-1
381,37,215,42,76,101,-1,-1,-1
381,48,462,-1,111,170,-1,-1,-1
382,23,691,165,89,75,-1,-1,-1
382,37,215,42,77,102,-1,-1,-1
382,48,475,9,102,158,-1,-1,-1
383,23,690,165,90,75,-1,-1,-1
383,37,215,42,76,100,-1,-1,-1
383,48,482,13,98,154,-1,-1,-1
384,23,690,165,90,75,-1,-1,-1
384,37,214,41,76,101,-1,-1,-1
384,48,479,21,108,173,-1,-1,-1
385,23,690,165,90,75,-1,-1,-1
385,37,215,42,76,100,-1,-1,-1
385,48,477,30,111,183,-1,-1,-1
385,52,224,131,148,94,-1,-1,-1
386,23,690,164,90,76,-1,-1,-1
386,37,215,40,77,102,-1,-1,-1
386,48,482,44,107,179,-1,-1,-1
386,52,222,130,150,95,-1,-1,-1
387,23,690,164,90,76,-1,-1,-1
387,37,215,40,77,102,-1,-1,-1
387,48,487,58,99,169,-1,-1,-1
387,52,220,134,146,93,-1,-1,-1
388,23,691,164,90,76,-1,-1,-1
388,37,216,41,76,101,-1,-1,-1
388,48,491,82,105,182,-1,-1,-1
388,52,220,132,149,95,-1,-1,-1
389,23,691,164,90,76,-1,-1,-1
389,37,217,41,76,101,-1,-1,-1
389,48,503,110,102,177,-1,-1,-1
389,52,217,131,156,99,-1,-1,-1
390,23,690,164,90,76,-1,-1,-1
390,37,217,41,76,101,-1,-1,-1
390,48,512,134,96,162,-1,-1,-1
390,52,217,133,153,97,-1,-1,-1
391,23,690,164,90,76,-1,-1,-1
391,37,217,41,76,101,-1,-1,-1
391,42,431,0,73,71,-1,-1,-1
391,47,535,3,67,89,-1,-1,-1
391,48,522,168,89,145,-1,-1,-1
391,52,216,134,154,97,-1,-1,-1
392,23,690,164,90,76,-1,-1,-1
392,37,216,41,75,101,-1,-1,-1
392,42,432,0,71,72,-1,-1,-1
392,47,535,2,67,90,-1,-1,-1
392,48,526,180,88,143,-1,-1,-1
392,52,213,132,154,97,-1,-1,-1
393,23,690,164,89,76,-1,-1,-1
393,37,216,40,76,102,-1,-1,-1
393,42,432,0,71,72,-1,-1,-1
393,52,212,132,154,97,-1,-1,-1
394,23,690,164,89,76,-1,-1,-1
394,37,216,40,76,102,-1,-1,-1
394,42,432,0,70,71,-1,-1,-1
394,47,535,3,67,89,-1,-1,-1
395,23,690,164,89,75,-1,-1,-1
395,37,217,40,75,100,-1,-1,-1
395,41,284,129,81,67,-1,-1,-1
395,42,431,0,68,69,-1,-1,-1
395,47,534,3,69,91,-1,-1,-1
396,23,691,164,88,75,-1,-1,-1
396,37,217,40,73,98,-1,-1,-1
396,41,281,129,85,68,-1,-1,-1
396,42,428,0,72,71,-1,-1,-1
396,47,531,4,72,95,-1,-1,-1
397,23,691,164,88,75,-1,-1,-1
397,37,217,40,73,97,-1,-1,-1
397,41,279,127,88,70,-1,-1,-1
397,42,429,0,70,69,-1,-1,-1
397,47,531,5,73,95,-1,-1,-1
398,23,691,164,89,75,-1,-1,-1
398,37,217,40,74,98,-1,-1,-1
398,41,277,127,89,70,-1,-1,-1
398,42,429,0,69,69,-1,-1,-1
398,47,531,5,74,96,-1,-1,-1
399,23,691,164,89,75,-1,-1,-1
399,37,217,39,75,99,-1,-1,-1
399,41,279,129,88,68,-1,-1,-1
399,42,430,0,68,69,-1,-1,-1
399,47,531,5,74,96,-1,-1,-1
400,23,691,164,89,75,-1,-1,-1
400,37,217,39,75,99,-1,-1,-1
400,41,277,129,90,68,-1,-1,-1
400,42,430,0,68,68,-1,-1,-1
400,47,530,5,74,96,-1,-1,-1
401,23,691,164,89,75,-1,-1,-1
401,37,216,38,75,99,-1,-1,-1
401,41,276,129,91,68,-1,-1,-1
401,42,431,0,68,68,-1,-1,-1
402,23,691,164,89,75,-1,-1,-1
402,37,216,39,76,99,-1,-1,-1
402,41,277,129,91,68,-1,-1,-1
402,42,431,0,68,69,-1,-1,-1
402,56,283,61,91,76,-1,-1,-1
403,23,691,164,89,74,-1,-1,-1
403,37,216,40,75,99,-1,-1,-1
403,41,283,129,89,68,-1,-1,-1
403,42,430,0,69,70,-1,-1,-1
403,56,283,61,91,76,-1,-1,-1
404,23,691,164,89,74,-1,-1,-1
404,37,216,40,75,99,-1,-1,-1
404,41,284,129,89,67,-1,-1,-1
404,42,429,0,69,70,-1,-1,-1
405,23,690,164,89,74,-1,-1,-1
405,37,215,40,78,102,-1,-1,-1
405,41,268,123,105,80,-1,-1,-1
405,42,428,0,69,69,-1,-1,-1
405,52,191,113,190,124,-1,-1,-1
406,23,690,164,89,74,-1,-1,-1
406,37,215,39,79,103,-1,-1,-1
406,41,267,122,106,81,-1,-1,-1
406,42,429,0,68,68,-1,-1,-1
406,52,193,114,186,124,-1,-1,-1
407,23,690,164,89,74,-1,-1,-1
407,37,214,39,80,105,-1,-1,-1
407,42,430,0,67,67,-1,-1,-1
407,47,535,6,68,88,-1,-1,-1
407,52,192,113,189,126,-1,-1,-1
408,23,690,164,89,74,-1,-1,-1
408,37,216,39,76,100,-1,-1,-1
408,42,430,0,66,67,-1,-1,-1
408,47,533,8,70,90,-1,-1,-1
409,23,690,164,89,75,-1,-1,-1
409,37,217,40,74,97,-1,-1,-1
409,42,430,0,66,66,-1,-1,-1
409,47,535,9,68,88,-1,-1,-1
410,23,690,164,89,75,-1,-1,-1
410,37,217,41,74,96,-1,-1,-1
410,42,430,0,67,66,-1,-1,-1
410,47,535,9,68,87,-1,-1,-1
411,23,690,164,89,75,-1,-1,-1
411,37,216,41,75,97,-1,-1,-1
411,42,430,0,67,66,-1,-1,-1
412,23,690,164,89,76,-1,-1,-1
412,37,217,42,74,96,-1,-1,-1
413,23,690,164,89,76,-1,-1,-1
413,37,217,42,72,93,-1,-1,-1
413,47,534,10,69,88,-1,-1,-1
414,23,690,164,89,76,-1,-1,-1
414,37,216,40,75,97,-1,-1,-1
414,47,533,11,70,89,-1,-1,-1
414,59,205,101,136,142,-1,-1,-1
415,23,690,164,89,76,-1,-1,-1
415,37,215,40,78,100,-1,-1,-1
415,47,533,11,71,89,-1,-1,-1
415,59,205,117,122,127,-1,-1,-1
416,23,690,164,89,76,-1,-1,-1
416,37,215,40,79,102,-1,-1,-1
416,47,533,11,71,89,-1,-1,-1
416,59,206,120,119,124,-1,-1,-1
417,23,690,164,89,76,-1,-1,-1
417,37,214,39,81,105,-1,-1,-1
417,47,532,10,72,89,-1,-1,-1
417,59,208,121,117,121,-1,-1,-1
417,60,450,0,27,29,-1,-1,-1
418,23,690,164,89,76,-1,-1,-1
418,37,214,39,82,107,-1,-1,-1
418,47,532,10,72,90,-1,-1,-1
418,52,193,117,180,124,-1,-1,-1
418,59,209,123,114,119,-1,-1,-1
418,60,450,0,28,29,-1,-1,-1
419,23,690,164,89,76,-1,-1,-1
419,37,213,39,82,107,-1,-1,-1
419,47,532,10,72,90,-1,-1,-1
419,52,196,117,176,125,-1,-1,-1
419,60,449,0,28,29,-1,-1,-1
420,23,690,164,89,76,-1,-1,-1
420,37,214,39,80,105,-1,-1,-1
420,47,532,10,73,90,-1,-1,-1
420,52,196,116,176,125,-1,-1,-1
420,60,449,0,28,29,-1,-1,-1
421,23,691,165,88,75,-1,-1,-1
421,37,215,43,78,102,-1,-1,-1
421,47,529,8,77,95,-1,-1,-1
421,59,208,116,117,123,-1,-1,-1
421,60,450,0,28,29,-1,-1,-1
422,23,691,165,89,75,-1,-1,-1
422,37,216,45,77,101,-1,-1,-1
422,41,280,118,100,81,-1,-1,-1
422,47,528,8,78,97,-1,-1,-1
422,59,208,118,115,121,-1,-1,-1
422,60,450,0,28,29,-1,-1,-1
423,23,691,163,90,76,-1,-1,-1
423,37,216,46,76,99,-1,-1,-1
423,41,281,118,101,81,-1,-1,-1
423,47,527,7,79,98,-1,-1,-1
423,59,206,114,118,125,-1,-1,-1
423,60,448,0,28,29,-1,-1,-1
424,23,691,163,91,77,-1,-1,-1
424,37,218,46,75,98,-1,-1,-1
424,47,527,7,79,99,-1,-1,-1
424,59,206,114,118,125,-1,-1,-1
424,60,447,0,28,29,-1,-1,-1
425,23,690,163,91,77,-1,-1,-1
425,37,217,45,74,98,-1,-1,-1
425,47,527,7,80,99,-1,-1,-1
425,59,209,127,106,111,-1,-1,-1
426,23,690,162,91,78,-1,-1,-1
426,37,217,45,74,98,-1,-1,-1
426,47,527,7,79,98,-1,-1,-1
426,59,217,133,94,97,-1,-1,-1
427,23,690,163,90,77,-1,-1,-1
427,47,527,7,80,99,-1,-1,-1
427,59,219,135,91,93,-1,-1,-1
427,60,447,0,28,29,-1,-1,-1
427,61,283,64,90,132,-1,-1,-1
428,23,690,163,90,77,-1,-1,-1
428,37,215,43,79,104,-1,-1,-1
428,47,527,7,80,100,-1,-1,-1
428,59,223,138,86,86,-1,-1,-1
428,60,448,0,28,29,-1,-1,-1
428,61,284,68,87,127,-1,-1,-1
429,23,690,163,90,77,-1,-1,-1
429,37,214,42,78,103,-1,-1,-1
429,47,528,8,78,97,-1,-1,-1
429,59,216,122,100,102,-1,-1,-1
429,60,448,0,28,29,-1,-1,-1
429,61,284,67,88,128,-1,-1,-1
430,23,690,163,90,77,-1,-1,-1
430,37,216,43,78,104,-1,-1,-1
430,41,280,116,97,82,-1,-1,-1
430,47,529,9,77,96,-1,-1,-1
430,56,285,61,88,74,-1,-1,-1
430,59,210,120,109,111,-1,-1,-1
430,60,447,0,28,29,-1,-1,-1
430,61,284,68,88,128,-1,-1,-1
431,23,690,163,89,77,-1,-1,-1
431,37,217,44,77,102,-1,-1,-1
431,41,275,104,106,93,-1,-1,-1
431,47,529,9,77,96,-1,-1,-1
431,56,284,62,89,74,-1,-1,-1
431,59,204,115,118,122,-1,-1,-1
431,60,447,0,29,29,-1,-1,-1
432,23,690,163,89,77,-1,-1,-1
432,37,216,42,78,105,-1,-1,-1
432,41,274,102,107,94,-1,-1,-1
432,47,528,10,78,97,-1,-1,-1
432,56,284,62,89,74,-1,-1,-1
432,59,205,110,120,127,-1,-1,-1
432,60,447,0,29,29,-1,-1,-1
432,61,284,64,89,130,-1,-1,-1
433,23,690,163,89,77,-1,-1,-1
433,37,216,41,78,106,-1,-1,-1
433,47,528,10,78,97,-1,-1,-1
433,59,212,108,115,124,-1,-1,-1
433,60,447,0,29,29,-1,-1,-1
433,61,284,66,89,130,-1,-1,-1
434,23,689,163,90,77,-1,-1,-1
434,37,217,42,75,102,-1,-1,-1
434,47,529,10,77,95,-1,-1,-1
434,59,214,107,113,124,-1,-1,-1
434,60,447,0,28,28,-1,-1,-1
434,61,285,64,90,132,-1,-1,-1
435,23,690,163,90,77,-1,-1,-1
435,37,218,44,72,98,-1,-1,-1
435,47,529,10,76,95,-1,-1,-1
435,59,218,118,102,113,-1,-1,-1
435,60,447,0,28,28,-1,-1,-1
435,61,284,67,89,130,-1,-1,-1
436,23,690,163,90,78,-1,-1,-1
436,37,219,43,70,96,-1,-1,-1
436,47,529,10,76,95,-1,-1,-1
436,56,284,62,88,74,-1,-1,-1
436,59,215,108,108,121,-1,-1,-1
436,61,287,83,80,115,-1,-1,-1
437,23,690,163,90,78,-1,-1,-1
437,37,219,42,68,93,-1,-1,-1
437,42,435,0,68,68,-1,-1,-1
437,47,529,10,77,94,-1,-1,-1
437,56,283,61,90,75,-1,-1,-1
437,59,219,117,99,111,-1,-1,-1
437,61,289,93,75,105,-1,-1,-1
438,23,690,163,89,77,-1,-1,-1
438,37,217,40,71,97,-1,-1,-1
438,42,436,0,68,69,-1,-1,-1
438,47,528,10,77,95,-1,-1,-1
438,56,283,61,90,75,-1,-1,-1
438,59,229,91,121,134,-1,-1,-1
438,61,290,97,73,102,-1,-1,-1
439,23,689,163,91,78,-1,-1,-1
439,37,218,43,72,99,-1,-1,-1
439,42,436,0,67,69,-1,-1,-1
439,47,528,10,78,95,-1,-1,-1
439,59,255,73,119,135,-1,-1,-1
440,23,690,164,90,78,-1,-1,-1
440,37,219,43,70,95,-1,-1,-1
440,42,436,0,67,69,-1,-1,-1
440,47,528,10,77,95,-1,-1,-1
440,59,267,65,115,134,-1,-1,-1
441,23,690,164,90,78,-1,-1,-1
441,37,220,43,67,91,-1,-1,-1
441,42,436,0,67,69,-1,-1,-1
441,47,528,10,78,95,-1,-1,-1
441,59,272,62,113,134,-1,-1,-1
442,23,690,164,90,78,-1,-1,-1
442,37,220,44,66,89,-1,-1,-1
442,42,436,0,66,69,-1,-1,-1
442,47,528,10,77,95,-1,-1,-1
442,59,272,61,111,134,-1,-1,-1
443,23,690,164,90,78,-1,-1,-1
443,37,221,44,66,88,-1,-1,-1
443,42,435,0,65,69,-1,-1,-1
443,47,528,10,78,95,-1,-1,-1
443,59,274,61,110,135,-1,-1,-1
444,23,689,164,90,78,-1,-1,-1
444,37,220,47,68,91,-1,-1,-1
444,42,436,0,64,68,-1,-1,-1
444,47,528,10,78,96,-1,-1,-1
444,59,277,60,107,135,-1,-1,-1
445,23,689,164,90,78,-1,-1,-1
445,37,220,47,69,91,-1,-1,-1
445,42,436,0,64,68,-1,-1,-1
445,47,527,10,79,97,-1,-1,-1
445,59,283,62,105,133,-1,-1,-1
446,23,689,164,90,78,-1,-1,-1
446,37,220,47,68,91,-1,-1,-1
446,42,436,0,64,68,-1,-1,-1
446,47,527,10,79,97,-1,-1,-1
446,59,294,66,100,128,-1,-1,-1
446,61,226,51,78,109,-1,-1,-1
446,64,485,152,152,173,-1,-1,-1
447,23,689,164,90,78,-1,-1,-1
447,42,436,0,64,68,-1,-1,-1
447,47,526,10,79,96,-1,-1,-1
447,59,305,72,95,122,-1,-1,-1
447,61,221,48,78,109,-1,-1,-1
447,64,478,129,149,171,-1,-1,-1
448,23,689,164,89,78,-1,-1,-1
448,42,436,0,64,68,-1,-1,-1
448,47,525,10,79,96,-1,-1,-1
448,59,317,79,91,115,-1,-1,-1
448,64,469,113,155,179,-1,-1,-1
449,23,690,164,89,78,-1,-1,-1
449,42,436,0,65,70,-1,-1,-1
449,47,528,10,73,88,-1,-1,-1
449,59,319,74,95,120,-1,-1,-1
450,23,689,164,89,78,-1,-1,-1
450,42,435,0,66,70,-1,-1,-1
450,47,527,11,75,89,-1,-1,-1
450,59,318,72,96,122,-1,-1,-1
451,23,690,164,89,78,-1,-1,-1
451,42,436,0,65,70,-1,-1,-1
451,47,533,11,70,83,-1,-1,-1
451,59,319,72,97,122,-1,-1,-1
451,61,222,43,82,116,-1,-1,-1
452,23,690,164,89,78,-1,-1,-1
452,42,436,0,63,68,-1,-1,-1
452,47,538,10,68,80,-1,-1,-1
452,59,322,83,90,112,-1,-1,-1
452,61,221,42,84,118,-1,-1,-1
452,65,486,36,71,175,-1,-1,-1
453,23,690,164,88,77,-1,-1,-1
453,42,434,0,62,67,-1,-1,-1
453,47,535,10,69,81,-1,-1,-1
453,59,326,89,87,105,-1,-1,-1
453,61,219,44,82,112,-1,-1,-1
453,65,476,27,70,171,-1,-1,-1
454,23,690,164,88,77,-1,-1,-1
454,37,214,52,64,80,-1,-1,-1
454,42,434,0,62,67,-1,-1,-1
454,47,526,8,79,94,-1,-1,-1
454,59,328,89,90,105,-1,-1,-1
454,61,216,42,82,112,-1,-1,-1
454,65,453,22,72,175,-1,-1,-1
455,23,690,164,88,77,-1,-1,-1
455,37,213,53,63,79,-1,-1,-1
455,47,522,6,83,99,-1,-1,-1
455,59,323,84,94,110,-1,-1,-1
455,61,195,36,76,101,-1,-1,-1
455,65,448,36,61,147,-1,-1,-1
456,23,690,164,88,77,-1,-1,-1
456,47,519,6,85,101,-1,-1,-1
456,59,321,78,99,115,-1,-1,-1
456,60,433,0,46,45,-1,-1,-1
456,61,184,40,81,104,-1,-1,-1
456,65,444,37,54,129,-1,-1,-1
457,23,690,164,88,77,-1,-1,-1
457,41,138,39,138,117,-1,-1,-1
457,47,513,5,87,102,-1,-1,-1
457,59,322,76,102,117,-1,-1,-1
457,60,432,0,47,46,-1,-1,-1
457,61,179,38,80,103,-1,-1,-1
457,65,421,8,64,153,-1,-1,-1
458,23,690,164,88,77,-1,-1,-1
458,41,129,51,127,106,-1,-1,-1
458,47,512,5,88,103,-1,-1,-1
458,59,316,75,102,119,-1,-1,-1
458,65,411,0,66,156,-1,-1,-1
459,23,690,164,88,77,-1,-1,-1
459,41,144,56,113,96,-1,-1,-1
459,47,513,5,89,104,-1,-1,-1
459,59,314,73,102,121,-1,-1,-1
459,65,407,-2,69,158,-1,-1,-1
460,23,690,164,88,77,-1,-1,-1
460,41,136,64,109,89,-1,-1,-1
460,42,440,0,65,71,-1,-1,-1
460,47,515,5,89,105,-1,-1,-1
460,59,316,74,102,120,-1,-1,-1
460,65,408,-2,72,159,-1,-1,-1
461,23,690,164,88,77,-1,-1,-1
461,41,133,65,106,87,-1,-1,-1
461,42,440,0,65,71,-1,-1,-1
461,47,514,5,90,105,-1,-1,-1
461,59,325,75,103,119,-1,-1,-1
461,65,404,-2,74,163,-1,-1,-1
462,23,690,164,88,77,-1,-1,-1
462,47,514,5,89,105,-1,-1,-1
462,59,327,77,104,117,-1,-1,-1
462,65,408,-2,75,162,-1,-1,-1
463,23,690,164,88,77,-1,-1,-1
463,47,515,5,89,104,-1,-1,-1
463,59,319,78,101,115,-1,-1,-1
463,65,416,-2,75,159,-1,-1,-1
464,23,690,164,88,77,-1,-1,-1
464,47,518,8,86,101,-1,-1,-1
464,59,317,80,99,114,-1,-1,-1
464,65,426,-2,76,159,-1,-1,-1
465,23,690,164,88,77,-1,-1,-1
465,47,521,9,85,101,-1,-1,-1
465,59,316,81,99,114,-1,-1,-1
465,65,440,0,76,159,-1,-1,-1
466,23,690,164,88,77,-1,-1,-1
466,47,528,9,78,93,-1,-1,-1
466,59,318,83,98,113,-1,-1,-1
466,65,448,5,81,169,-1,-1,-1
467,23,690,164,88,77,-1,-1,-1
467,47,531,10,76,90,-1,-1,-1
467,59,320,85,97,111,-1,-1,-1
467,65,452,10,85,179,-1,-1,-1
468,23,691,164,88,77,-1,-1,-1
468,42,436,0,62,68,-1,-1,-1
468,47,532,10,75,90,-1,-1,-1
468,59,322,86,98,110,-1,-1,-1
468,65,458,22,86,184,-1,-1,-1
468,66,217,143,91,96,-1,-1,-1
469,23,691,164,88,77,-1,-1,-1
469,42,436,0,62,68,-1,-1,-1
469,47,539,10,65,77,-1,-1,-1
469,59,321,86,100,110,-1,-1,-1
469,65,465,29,85,182,-1,-1,-1
469,66,217,143,91,96,-1,-1,-1
470,23,691,164,88,77,-1,-1,-1
470,42,436,0,62,68,-1,-1,-1
470,47,541,10,63,75,-1,-1,-1
470,59,322,89,100,108,-1,-1,-1
470,65,474,40,81,171,-1,-1,-1
470,66,217,143,91,96,-1,-1,-1
471,23,690,164,88,77,-1,-1,-1
471,42,435,0,68,75,-1,-1,-1
471,47,533,10,67,78,-1,-1,-1
471,59,324,90,101,107,-1,-1,-1
471,65,475,47,91,192,-1,-1,-1
471,66,217,143,91,96,-1,-1,-1
472,23,690,164,88,77,-1,-1,-1
472,42,432,0,73,82,-1,-1,-1
472,47,532,11,67,77,-1,-1,-1
472,59,323,88,104,108,-1,-1,-1
472,65,477,52,96,205,-1,-1,-1
473,23,690,164,88,77,-1,-1,-1
473,42,434,0,70,79,-1,-1,-1
473,47,524,10,79,93,-1,-1,-1
473,59,324,90,104,105,-1,-1,-1
473,65,492,85,87,185,-1,-1,-1
474,23,690,164,88,77,-1,-1,-1
474,42,435,0,68,77,-1,-1,-1
474,47,523,10,80,94,-1,-1,-1
474,59,324,91,105,104,-1,-1,-1
474,64,487,123,120,147,-1,-1,-1
474,65,496,90,88,186,-1,-1,-1
475,23,690,164,88,77,-1,-1,-1
475,42,436,0,64,72,-1,-1,-1
475,47,520,10,82,96,-1,-1,-1
475,59,322,92,106,103,-1,-1,-1
475,64,489,125,118,145,-1,-1,-1
476,23,690,164,88,78,-1,-1,-1
476,42,437,0,62,69,-1,-1,-1
476,47,518,10,84,97,-1,-1,-1
476,59,323,93,105,101,-1,-1,-1
477,23,690,164,88,78,-1,-1,-1
477,42,437,0,61,68,-1,-1,-1
477,47,517,10,85,98,-1,-1,-1
477,59,320,92,107,102,-1,-1,-1
478,23,690,164,88,78,-1,-1,-1
478,42,437,0,61,68,-1,-1,-1
478,47,514,10,86,98,-1,-1,-1
478,59,314,91,108,103,-1,-1,-1
478,66,214,143,93,98,-1,-1,-1
479,23,691,164,87,78,-1,-1,-1
479,42,437,0,61,67,-1,-1,-1
479,47,514,10,86,97,-1,-1,-1
479,59,312,90,108,104,-1,-1,-1
479,66,215,143,92,99,-1,-1,-1
480,23,691,163,88,78,-1,-1,-1
480,42,437,0,61,66,-1,-1,-1
480,47,515,10,86,97,-1,-1,-1
480,59,309,90,107,104,-1,-1,-1
480,66,215,143,91,97,-1,-1,-1
481,23,691,163,87,78,-1,-1,-1
481,42,438,0,61,66,-1,-1,-1
481,47,515,11,86,96,-1,-1,-1
481,59,307,89,106,105,-1,-1,-1
481,66,215,143,91,97,-1,-1,-1
482,23,691,163,87,78,-1,-1,-1
482,42,438,0,62,66,-1,-1,-1
482,47,515,11,86,96,-1,-1,-1
482,59,308,89,106,105,-1,-1,-1
483,23,691,163,87,78,-1,-1,-1
483,42,438,0,61,65,-1,-1,-1
483,47,515,11,86,95,-1,-1,-1
483,59,311,88,106,106,-1,-1,-1
484,23,691,163,87,78,-1,-1,-1
484,42,438,0,62,65,-1,-1,-1
484,47,514,11,86,95,-1,-1,-1
484,59,313,86,109,108,-1,-1,-1
485,23,691,163,87,77,-1,-1,-1
485,42,436,0,63,66,-1,-1,-1
485,47,511,12,88,95,-1,-1,-1
485,59,314,85,110,109,-1,-1,-1
486,23,691,164,87,77,-1,-1,-1
486,42,436,0,64,66,-1,-1,-1
486,47,510,12,89,96,-1,-1,-1
486,59,314,88,107,106,-1,-1,-1
487,23,691,164,87,77,-1,-1,-1
487,42,435,0,65,68,-1,-1,-1
487,47,512,12,89,95,-1,-1,-1
487,59,312,88,107,107,-1,-1,-1
488,23,691,164,87,77,-1,-1,-1
488,42,433,0,65,68,-1,-1,-1
488,47,514,11,90,95,-1,-1,-1
488,59,305,81,112,115,-1,-1,-1
489,23,691,164,87,77,-1,-1,-1
489,42,433,0,66,68,-1,-1,-1
489,47,516,11,89,94,-1,-1,-1
489,59,297,73,117,123,-1,-1,-1
